standard_value,MW,AMW,Mv,Me,Mp,Mi,nTA,RBN,RBF,nDB,nC,nO,nS,nBR,nHet,nX,H%,C%,O%,nCsp3,Fsp3,max_conj_path,nStructures,nCIC,nCIR,Rperim,Rbrid,MCD,RCI,NRS,nBridgeHead,nR03,nR04,nR05,nR06,nR09,nR10,nR11,ARR,D/Dtr05,D/Dtr06,DECC,UNIP,VAR,ICR,MaxDD,Wap,PW2,PW3,PW4,PW5,MAXDP,DELS,TIE,LOC,SRW05,SRW07,SRW10,MPC10,piPC03,piPC05,piPC08,piPC09,piID,PCR,PCD,AAC,IDE,IDDE,Uindex,Xindex,IC1,IC2,IC3,IC4,SIC0,CIC3,CIC4,BIC1,BIC2,BIC3,BIC4,J_A,SpPosA_A,SpMax_A,SpDiam_A,VE1_A,VE2sign_A,VE3sign_A,Chi_D,ChiA_D,VE1_D,VE2_D,VE2sign_D,Acon,TI1_L,TI2_L,SM5_L,ChiA_X,SpDiam_X,SpMAD_X,SM5_X,VE1_X,VE2_X,VE3_X,VE2sign_X,VE3sign_X,AVS_H2,ChiA_H2,SpDiam_H2,SM6_H2,VE1_H2,VE2_H2,VE3_H2,VE2sign_H2,VE3sign_H2,ChiA_Dt,J_Dt,SpMaxA_Dt,SpDiam_Dt,VE1_Dt,VE2_Dt,VE2sign_Dt,Chi_D/Dt,ChiA_D/Dt,J_D/Dt,SpPosA_D/Dt,SpDiam_D/Dt,VE1_D/Dt,VE2_D/Dt,VE2sign_D/Dt,SpDiam_Dz(Z),SM1_Dz(m),VE2sign_Dz(m),SM1_Dz(v),VE1sign_Dz(v),VE2sign_Dz(v),J_Dz(e),SM1_Dz(e),VE1sign_Dz(e),J_Dz(p),SpMaxA_Dz(p),Ho_Dz(p),SM1_Dz(p),VE1_Dz(p),VE1sign_Dz(p),VE2sign_Dz(p),SM1_Dz(i),VE2sign_Dz(i),AVS_B(m),ChiA_B(m),SpPosA_B(m),SpMaxA_B(m),SpDiam_B(m),SpMAD_B(m),SM3_B(m),SM5_B(m),VE1_B(m),VE1sign_B(m),VE2sign_B(m),VE3sign_B(m),AVS_B(v),ChiA_B(v),SpPosA_B(v),SpDiam_B(v),SpMAD_B(v),VE1_B(v),VE2_B(v),VE3_B(v),VE2sign_B(v),VE3sign_B(v),ChiA_B(e),SpPosA_B(e),SpMax_B(e),SM2_B(e),VE1sign_B(e),VE3sign_B(e),AVS_B(p),SpPosA_B(p),SpMaxA_B(p),SpMAD_B(p),SM3_B(p),SM5_B(p),VE1_B(p),VE1sign_B(p),VE2sign_B(p),VE3sign_B(p),AVS_B(i),SpPosA_B(i),SM6_B(i),VE1_B(i),VE2_B(i),VE1sign_B(i),VE3sign_B(i),ATS4m,ATS7m,ATS6v,ATS1e,ATSC4m,ATSC5m,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC8e,ATSC1i,ATSC4i,ATSC7i,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS4v,MATS5v,MATS7v,MATS8v,MATS1e,MATS2e,MATS3e,MATS4e,MATS5e,MATS6e,MATS7e,MATS8e,MATS1p,MATS3p,MATS5p,MATS7p,MATS8p,MATS1i,MATS2i,MATS3i,MATS4i,MATS5i,MATS6i,MATS7i,MATS8i,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS1v,GATS2v,GATS3v,GATS5v,GATS6v,GATS7v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS6i,GATS7i,GATS8i,GGI2,GGI3,GGI4,GGI6,GGI7,GGI8,GGI10,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT,SpMax2_Bh(m),SpMax3_Bh(m),SpMax4_Bh(m),SpMax5_Bh(m),SpMax6_Bh(m),SpMax7_Bh(m),SpMax8_Bh(m),SpMax2_Bh(v),SpMax3_Bh(v),SpMax7_Bh(v),SpMax8_Bh(v),SpMax1_Bh(e),SpMax2_Bh(e),SpMax3_Bh(e),SpMax5_Bh(e),SpMax4_Bh(p),SpMax5_Bh(p),SpMax6_Bh(p),SpMax4_Bh(i),SpMin1_Bh(m),SpMin2_Bh(m),SpMin3_Bh(m),SpMin4_Bh(m),SpMin5_Bh(m),SpMin7_Bh(m),SpMin8_Bh(m),SpMin2_Bh(v),SpMin3_Bh(v),SpMin7_Bh(v),SpMin8_Bh(v),SpMin2_Bh(e),SpMin4_Bh(e),SpMin6_Bh(e),SpMin1_Bh(p),SpMin5_Bh(p),SpMin1_Bh(i),SpMin3_Bh(i),SpMin5_Bh(i),SpMin8_Bh(i),P_VSA_LogP_2,P_VSA_LogP_3,P_VSA_LogP_4,P_VSA_LogP_5,P_VSA_LogP_6,P_VSA_MR_1,P_VSA_MR_2,P_VSA_MR_5,P_VSA_MR_6,P_VSA_MR_7,P_VSA_MR_8,P_VSA_m_2,P_VSA_m_4,P_VSA_m_5,P_VSA_v_3,P_VSA_e_3,P_VSA_e_4,P_VSA_e_5,P_VSA_e_6,P_VSA_i_2,P_VSA_s_2,P_VSA_s_3,P_VSA_s_5,P_VSA_s_6,P_VSA_ppp_N,P_VSA_ppp_D,P_VSA_ppp_A,P_VSA_ppp_ar,P_VSA_ppp_con,P_VSA_ppp_hal,P_VSA_ppp_cyc,P_VSA_ppp_ter,P_VSA_charge_1,P_VSA_charge_2,P_VSA_charge_3,P_VSA_charge_4,P_VSA_charge_5,P_VSA_charge_6,P_VSA_charge_7,P_VSA_charge_8,P_VSA_charge_9,P_VSA_charge_10,P_VSA_charge_11,P_VSA_charge_12,P_VSA_charge_13,P_VSA_charge_14,Eta_alpha_A,Eta_betaS_A,Eta_betaP,Eta_betaP_A,Eta_beta,Eta_F_A,Eta_FL_A,Eta_B,Eta_B_A,Eta_sh_p,Eta_sh_y,Eta_sh_x,Eta_D_AlphaB,Eta_epsi_2,Eta_epsi_3,Eta_epsi_5,Eta_D_epsiB,Eta_D_epsiC,Eta_psi1,Eta_D_psiB,Eta_D_beta_A,SpMAD_EA,SpMaxA_EA(ed),SpMAD_EA(ed),SpMaxA_EA(bo),SpDiam_EA(bo),SpMAD_EA(bo),SpMaxA_EA(dm),SpAD_EA(dm),SpMAD_EA(ri),SpMaxA_AEA(ed),SpDiam_AEA(ed),SpMAD_AEA(ed),SpMax_AEA(bo),SpDiam_AEA(bo),SpMAD_AEA(bo),SpMax_AEA(dm),SpMaxA_AEA(dm),SpMAD_AEA(dm),Chi0_EA(dm),Chi1_EA(dm),SM11_EA,SM07_EA(ed),SM03_EA(bo),SM06_EA(bo),SM11_EA(bo),SM02_EA(dm),SM03_EA(dm),SM06_AEA(ed),SM10_AEA(bo),SM11_AEA(bo),SM12_AEA(bo),SM05_AEA(dm),SM07_AEA(ri),SM08_AEA(ri),SM12_AEA(ri),SM13_AEA(ri),SM14_AEA(ri),Eig06_EA(bo),Eig07_EA(bo),Eig02_EA(dm),Eig03_EA(dm),Eig04_EA(dm),Eig05_EA(dm),Eig06_EA(dm),Eig07_EA(dm),Eig02_EA(ri),Eig03_EA(ri),Eig06_EA(ri),Eig07_EA(ri),Eig12_EA(ri),Eig03_AEA(ed),Eig04_AEA(ed),Eig05_AEA(ed),Eig06_AEA(ed),Eig07_AEA(ed),Eig08_AEA(ed),Eig09_AEA(ed),Eig10_AEA(ed),Eig11_AEA(ed),Eig12_AEA(ed),Eig13_AEA(ed),Eig14_AEA(ed),Eig15_AEA(ed),Eig02_AEA(bo),Eig03_AEA(bo),Eig04_AEA(bo),Eig05_AEA(bo),Eig08_AEA(bo),Eig10_AEA(bo),Eig12_AEA(bo),Eig13_AEA(bo),Eig14_AEA(bo),Eig02_AEA(dm),Eig03_AEA(dm),Eig04_AEA(dm),Eig05_AEA(dm),Eig06_AEA(dm),Eig10_AEA(dm),Eig12_AEA(dm),Eig13_AEA(dm),Eig15_AEA(dm),Eig05_AEA(ri),Eig09_AEA(ri),Eig15_AEA(ri),nCs,nCt,nCq,nCrs,nCrt,nCrq,nCar,nCbH,nCb-,nCconj,nR=Cp,nR=Ct,nRCOOH,nArCOOH,nRCOOR,nArCOOR,nRCONH2,nArCONH2,nRCONHR,nArCONHR,nRCONR2,nArCONR2,nROCON,nArOCON,nArCO,nCONN,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nRCN,nRNHO,nROH,nArOH,nOHp,nOHs,nOHt,nROR,nArOR,nSO,nS(=O)2,nSO2N,nArX,nOxetanes,nPyrrolidines,nOxolanes,nPyrroles,nPyrazoles,nImidazoles,nThiophenes,nOxazoles,nIsoxazoles,nThiazoles,nTriazoles,nPyridines,nPyridazines,nPyrazines,nHDon,nHAcc,C-003,C-005,C-006,C-008,C-010,C-011,C-018,C-024,C-025,C-026,C-028,C-029,C-030,C-031,C-032,C-033,C-034,C-040,C-041,C-042,C-043,C-044,H-046,H-047,H-049,H-051,H-052,H-053,O-056,O-057,O-060,N-067,N-068,N-072,N-073,N-074,N-075,F-084,F-085,Cl-090,Br-094,Br-095,S-107,S-108,SssCH2,SaaCH,SsssCH,SaasC,SaaaC,SsssN,StN,SdO,SaaO,SssS,NsCH3,NssCH2,NdsCH,NsssCH,NdssC,NaasC,NssssC,NssNH,NdsN,NaasN,NaaNH,NssO,NsBr,minssCH2,mindsCH,minaaCH,minsssCH,mindssC,minaasC,minssssC,minaaN,gmin,MaxsCH3,MaxssCH2,MaxaaCH,MaxsssCH,MaxdssC,MaxaasC,MaxaaaC,MaxssssC,MaxsNH2,MaxaaN,MaxaasN,MaxsOH,MaxdO,MaxssO,CATS2D_00_DD,CATS2D_03_DD,CATS2D_04_DD,CATS2D_05_DD,CATS2D_06_DD,CATS2D_01_DA,CATS2D_02_DA,CATS2D_03_DA,CATS2D_04_DA,CATS2D_05_DA,CATS2D_06_DA,CATS2D_07_DA,CATS2D_08_DA,CATS2D_09_DA,CATS2D_03_DP,CATS2D_04_DP,CATS2D_02_DN,CATS2D_02_DL,CATS2D_03_DL,CATS2D_04_DL,CATS2D_05_DL,CATS2D_06_DL,CATS2D_07_DL,CATS2D_08_DL,CATS2D_09_DL,CATS2D_00_AA,CATS2D_01_AA,CATS2D_02_AA,CATS2D_03_AA,CATS2D_04_AA,CATS2D_05_AA,CATS2D_06_AA,CATS2D_07_AA,CATS2D_08_AA,CATS2D_09_AA,CATS2D_03_AP,CATS2D_04_AP,CATS2D_05_AP,CATS2D_06_AP,CATS2D_07_AP,CATS2D_08_AP,CATS2D_09_AP,CATS2D_02_AN,CATS2D_03_AN,CATS2D_05_AN,CATS2D_06_AN,CATS2D_07_AN,CATS2D_08_AN,CATS2D_09_AN,CATS2D_02_AL,CATS2D_03_AL,CATS2D_04_AL,CATS2D_05_AL,CATS2D_06_AL,CATS2D_07_AL,CATS2D_08_AL,CATS2D_09_AL,CATS2D_02_PL,CATS2D_03_PL,CATS2D_04_PL,CATS2D_05_PL,CATS2D_06_PL,CATS2D_07_PL,CATS2D_08_PL,CATS2D_09_PL,CATS2D_00_NN,CATS2D_02_NL,CATS2D_03_NL,CATS2D_04_NL,CATS2D_05_NL,CATS2D_06_NL,CATS2D_08_NL,CATS2D_09_NL,CATS2D_00_LL,CATS2D_02_LL,CATS2D_03_LL,CATS2D_04_LL,CATS2D_05_LL,CATS2D_07_LL,CATS2D_08_LL,CATS2D_09_LL,SHED_DD,SHED_DA,SHED_DP,SHED_DN,SHED_DL,SHED_AA,SHED_AL,SHED_PP,SHED_PN,SHED_LL,T(N..N),T(N..O),T(N..S),T(N..F),T(N..Cl),T(O..O),T(O..S),T(O..F),T(O..Cl),T(S..S),T(S..F),T(S..Cl),T(F..F),T(F..Cl),T(Cl..Cl),B01[C-N],B01[C-S],B01[C-Cl],B01[N-N],B01[N-O],B02[C-F],B02[N-N],B02[N-O],B02[N-S],B02[N-Cl],B02[O-O],B02[O-S],B03[C-F],B03[N-N],B03[N-O],B03[N-F],B03[O-S],B03[Cl-Cl],B04[N-N],B04[N-O],B04[N-S],B04[N-F],B04[N-Cl],B04[O-O],B04[O-S],B04[O-F],B04[S-S],B04[Cl-Cl],B05[C-N],B05[C-O],B05[C-F],B05[N-N],B05[N-O],B05[N-S],B05[N-F],B05[N-Cl],B05[O-O],B05[O-S],B05[O-F],B05[O-Cl],B06[C-O],B06[C-Cl],B06[N-N],B06[N-O],B06[N-S],B06[N-F],B06[N-Cl],B06[O-O],B06[O-F],B06[O-Cl],B07[C-N],B07[N-N],B07[N-O],B07[N-S],B07[N-F],B07[N-Cl],B07[O-O],B07[O-F],B07[O-Cl],B08[C-C],B08[C-N],B08[C-F],B08[N-N],B08[N-O],B08[N-F],B08[N-Cl],B08[O-O],B08[O-S],B08[O-F],B08[S-S],B08[S-Cl],B09[C-C],B09[C-N],B09[C-O],B09[C-F],B09[N-N],B09[N-O],B09[N-S],B09[N-F],B09[N-Cl],B09[O-S],B09[O-F],B09[O-Cl],B09[S-S],B09[S-Cl],B10[C-N],B10[C-O],B10[C-S],B10[C-F],B10[N-N],B10[N-O],B10[N-S],B10[N-F],B10[N-Cl],B10[O-O],B10[O-S],B10[O-Cl],B10[S-S],B10[S-Cl],F01[C-N],F01[C-O],F01[N-N],F01[O-S],F02[C-N],F02[C-O],F02[C-S],F02[C-F],F02[N-N],F02[N-O],F02[N-F],F02[F-F],F03[C-N],F03[C-O],F03[C-F],F03[N-N],F03[N-O],F03[N-S],F03[N-F],F03[O-O],F04[C-C],F04[C-N],F04[C-O],F04[C-F],F04[N-N],F04[N-O],F04[N-F],F04[O-O],F04[O-S],F04[O-Cl],F05[C-N],F05[C-O],F05[C-F],F05[C-Cl],F05[N-N],F05[N-O],F05[N-F],F05[N-Cl],F05[O-O],F05[O-F],F06[C-N],F06[C-O],F06[C-F],F06[C-Cl],F06[N-N],F06[N-O],F06[N-F],F06[O-O],F06[O-S],F06[O-F],F07[C-C],F07[C-N],F07[C-O],F07[C-S],F07[C-F],F07[C-Br],F07[N-N],F07[N-O],F07[N-F],F07[O-O],F07[O-F],F07[O-Cl],F08[C-C],F08[C-N],F08[C-O],F08[C-S],F08[C-F],F08[N-N],F08[N-O],F08[N-S],F08[N-F],F08[O-O],F08[O-S],F08[O-F],F08[O-Cl],F09[C-N],F09[C-O],F09[C-S],F09[C-F],F09[C-Cl],F09[C-Br],F09[N-N],F09[N-O],F09[N-F],F09[N-Cl],F09[O-O],F09[O-F],F10[C-N],F10[C-O],F10[C-S],F10[C-F],F10[C-Cl],F10[N-N],F10[N-O],F10[N-F],F10[N-Cl],F10[O-O],F10[O-S],F10[O-F],F10[O-Cl],Uc,TPSA(Tot),LOGPcons,SAacc,SAscore,QEDu,MDEC-11,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-13,MDEN-22,MDEN-23,MDEN-33,ChiralCenter,ringChiralCenter,nLevel2,nLevel3,nLevel4,nLevel5,nLevel6,nLevel7,nLevel8,nLevel9,nLevel10,phLevel1,phLevel2,phLevel3,arLevel2,s1_size,s2_size,s1_phSize,s3_phSize,s2_phRelSize,s1_phRelSize_2,s2_phRelSize_2,s3_phRelSize_2,s2_pathLength,s3_pathLength,s4_relPathLength,s1_relPathLength_2,s3_relPathLength_2,s2_numSharedNeighbors,s3_numSharedNeighbors,s4_numSharedNeighbors,s2_numRotBonds,s3_numRotBonds,s4_numRotBonds,s2_numAroBonds,s3_numAroBonds,s4_numAroBonds,s34_size,s34_phRelSize,chiralPhMoment
0.8,489.61,7.65015625,0.664534375,0.998289063,0.695584375,1.111023438,1,6,0.085714286,2,31,3,0,0,6,0,42.1875,48.4375,4.6875,8,0.258064516,10,1,7,9,33,3,0.918918919,1.147058824,5,2,0,0,3,5,0,1,0,0.534883721,265.6583023,554.9644861,1.590942294,151,194,2.832284528,23,63221,0.587565813,0.353792972,0.207361592,0.117729709,4.87666853,27.40489492,54.17314934,0.281592074,3.433987204,5.777652323,10.79971842,5.755742214,5.274280789,6.460295614,7.52565261,7.890274022,12.3999881,1.448165523,3.837439206,1.445752763,3.7066469,5.047291203,46.54557707,0.217831854,3.474601753,4.454490478,5.474849368,5.71875,0.240958794,0.525150632,0.28125,0.544292404,0.697790855,0.857628912,0.895835668,97.75318863,0.687134951,2.624338603,5.158389764,4.376021674,5.47E-05,-9.965698423,0.201242948,0.004680069,5.525552207,0.149339249,0.01165629,0.024658158,418.9639325,4.384273528,10.05134706,0.998108257,1.993779645,0.596067028,0.298044859,4.356969778,0.11775594,2.364982826,0.000766552,-5.724850432,4.218817597,0.235509751,6.525383354,9.409332492,4.064414201,0.109849032,2.253292452,4.39E-05,-10.31914694,0.002447564,0.565693135,12.17135077,604.2841459,5.24686539,0.141807173,0.010806885,2.292940851,0.053324206,12.32455707,0.637555323,23.06779136,5.521799518,0.149237825,0.002726684,259.7160493,0.777764026,0.007463054,-1.148861705,0.397466714,0.010742344,1.390169643,0.767094426,0.277538967,1.002380123,6.962747845,44.89552133,-1.85629799,5.655998008,0.464732997,0.012560351,0.786136487,0.007444129,3.728032981,0.263704454,1.376201024,0.105692156,5.744768885,1.582347149,5.979836847,8.37909508,4.611774514,0.023212824,0.000627374,-6.046806505,3.6448519,0.269635761,1.315500917,5.751852727,1.585693982,4.209790862,0.113778131,2.309763928,0.001247097,-4.942822427,0.263762965,1.37551451,3.909960051,5.04283728,0.023855519,-6.002921168,3.61296271,1.293507575,0.104505235,1.591006067,5.872030391,8.253483234,4.222630048,0.046211746,0.001248966,-4.940416201,3.728146494,1.37561855,9.637276508,5.065272493,0.136899257,0.001501214,-10.44716233,4.343914862,4.322679113,4.515228951,4.27945927,37.21751759,39.482328,0.041816103,0.339574538,0.303304405,0.211338112,0.193255775,0.503361776,0.633575144,0.63062706,0.869583503,2.042477428,2.325004043,0.071799428,0.003451175,-0.036100933,0.07001072,-0.020212159,-0.03663701,-0.061778242,-0.064528022,0.046018211,-0.045923479,0.051030799,-0.079745755,-0.005999808,0.028144145,0.034596539,0.249623961,0.051271292,0.009088748,-0.005786058,0.036848291,-0.162459533,-0.133834871,0.022324417,-0.052146485,-0.120018427,0.015043656,0.076687353,0.052003851,-0.009681937,-0.03066533,0.000730614,-0.134486253,-0.145765813,-0.002573913,0.070425175,0.727302585,0.858920206,0.967575369,0.872244443,0.954895876,1.039442469,1.125709929,1.127768577,0.85759647,0.973565128,1.046132599,1.066008851,1.071916802,0.966441605,0.711353427,0.631143595,0.7185592,0.691455142,0.818204201,1.141583553,1.642412524,1.558206174,0.947325033,1.002984849,1.048642389,0.981247765,1.115522972,1.111610669,0.950014704,0.882528416,0.99775577,1.029018478,1.007037307,0.963279794,1.106246129,1.121789591,0.988100701,0.933148997,4.444444444,2.409722222,2.157777778,0.852380952,0.62248441,0.453042328,0.24141006,0.070546737,0.038866487,0.033196581,0.020743349,0.012535014,0.01073249,0.009245762,0.005369494,0.00588805,0.381542569,4.004827752,3.813859256,3.704591703,3.591040157,3.418409919,3.057679581,2.957005618,3.987996253,3.781340903,3.030358655,2.951068832,4.135002794,4.051358526,3.868160322,3.626225887,3.732821256,3.424227291,3.27994454,3.843337086,2.121200948,2.106790831,1.942391047,1.881775755,1.762120739,1.430639698,1.363316564,2.086840381,1.926343259,1.470133051,1.377449074,2.011965398,1.66642053,1.509679617,2.123690215,1.674932673,2.013966319,1.80755169,1.483450306,1.106249823,32.61874041,132.6674646,46.74505728,60.93678508,6.762503079,306.0486519,47.14470281,54.18263238,161.6176857,16.78552955,0,232.5858477,0,0,181.2490821,51.33676555,0,47.14470281,0,181.2490821,306.0486519,48.58161749,17.88822857,80.59323979,0,17.88822857,80.59323979,171.726996,188.4875028,0,238.9933507,25.14492703,21.99977578,0,59.81868515,0,16.66300743,85.28622726,63.89051423,123.4695593,193.2385165,9.835812978,0,4.814600697,0,6.762503079,0.478378378,0.641891892,25.5,0.689189189,49.25,1.053422684,0.249647891,0.829360256,0.022415142,0.018832392,0.310734463,0.028248588,0.021621622,0.794594595,0.449494949,0.781578947,0.068080357,-0.068362193,0.602040816,0,0.047297297,1.535825482,0.382248914,4.632709323,0.100838742,7.336065899,1.984043625,0.051085194,9.844615565,1.498032608,0.192428518,8.076363991,1.560431807,4.881233512,5.881233512,1.541991859,4.05774523,0.094366168,1.567453772,21.96591517,31.99070666,14.74260789,19.63209575,5.129898715,10.0532348,16.86516148,2.662829658,1.783996079,13.33999899,2.951443896,2.922028374,2.553009682,1.430979334,3.021572985,2.981643735,4.283875251,3.713107396,3.260424007,3.000984018,2.723044093,1.15082579,0.894818649,0.68,0,0,0,2.859900281,2.836562316,2.214230203,2.046118585,1.378065821,6.183066343,5.700877554,5.581966413,5.321833136,5.164198838,5.102723833,4.935622274,4.425356169,4.411564691,3.951371379,3.643065942,3.621433202,3.299579068,4.406169644,4.264211488,3.87987566,3.687009275,3.268082591,2.926269574,2.717355686,2.658991265,2.5,3.719433527,3.085812076,3.006214646,2.816631334,2.538672349,1.618033989,1.44765957,1.34767189,1.091579343,3.440840609,2.612576511,2,4,2,1,4,2,1,21,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,2,0,1,0,0,0,0,14,4,1,2,0,0,0,0,0,0,1,1,0,0,0,10,16,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,5.112068301,28.98728748,1.205871081,4.898818218,2.067298484,0,0,11.87666853,0,0,0,5,0,2,2,5,1,1,1,0,0,2,0,0.366566883,0,1.931009307,0.515479833,-0.550593719,0.768213761,-0.182939678,4.761565653,-0.550593719,0,1.273705539,2.233856221,0.690391248,0.320208755,1.300628256,1.110623301,-0.182939678,0,4.761565653,0,0,11.87666853,6.315200932,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,2,3,3,5,3,1,5,0,2,2,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,11,15,22,15,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,36,33,32,28,13,14,18,0,3.789291416,0,0,10.33082862,5.743491775,11.50872986,0,0,13.03718046,19,45,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,5,1,0,7,4,0,0,0,3,0,0,6,6,0,0,2,0,0,0,50,7,8,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,11,15,0,0,0,1,0,1,0,0,33,11,13,0,0,0,0,1,0,0,0,0,30,10,8,0,0,0,0,0,0,1,0,0,0,8,5,0,0,0,0,1,1,0,0,0,0,7,4,0,0,0,1,0,0,0,0,0,0,0,4.700439718,81.01,6.157180328,98.48146836,5.235749539,0.352397631,0,0,30.20375615,42.14060969,4.973011744,12.18772339,3.951650078,0,0,0.5,0.166666667,0,0,0.66943295,0,0,3,3,5,4,4.666666667,4.333333333,3.333333333,2.333333333,2,2,2,0,0,0,2,0.833333333,2.5,0,0,0,0,0,0,2.333333333,2.666666667,0.324324324,0.4,0.888888889,0.333333333,0,0,0,0,5.333333333,0,2,21,32.66666667,0.162162162,10.39230485
